Gstin,payment_gap,payment_gap_pct,avg_delay_days,max_delay_days,ghost_invoice_count,ghost_invoice_pct,KycScore,is_cancelled,shared_contact_flag,self_invoice_flag,fraud_label
14ABCDE3531F1Z258,3956.9899999999907,1.0000006570655218,2.0,5,1.0,14.285714285714285,77,0,0,0.0,0
10ABCDE2230F1Z259,5612.670000000042,1.0000008552086879,1.3333333333333333,5,0.0,0.0,75,0,0,0.0,0
13ABCDE5429F1Z260,3864.329999999958,0.9999990684034004,0.16666666666666666,4,1.0,12.5,71,0,0,0.0,0
33ABCDE2828F1Z261,3000.780000000028,0.9999997000780789,-0.3333333333333333,5,1.0,14.285714285714285,95,0,0,0.0,0
36ABCDE2823F1Z262,6093.7799999999115,1.0000004758953052,1.3333333333333333,4,1.0,11.11111111111111,88,0,0,0.0,0
36ABCDE2858F1Z263,5730.390000000014,1.0000006805824155,0.6666666666666666,5,4.0,33.33333333333333,83,0,0,0.0,1
36ABCDE4648F1Z264,4132.429999999993,0.9999989836498772,-0.5,2,0.0,0.0,73,0,0,0.0,0
18ABCDE8021F1Z265,3976.640000000014,0.9999990695671362,-1.1666666666666667,3,0.0,0.0,98,0,0,0.0,0
17ABCDE5363F1Z266,1884.0,1.0000006369430807,-0.6666666666666666,3,1.0,20.0,71,0,0,0.0,0
19ABCDE8619F1Z267,6675.719999999972,0.9999996854272848,-0.3333333333333333,3,0.0,0.0,72,0,0,0.0,0
18ABCDE7642F1Z268,4782.159999999974,1.0000000418221018,1.1666666666666667,3,3.0,30.0,72,0,0,0.0,0
14ABCDE5616F1Z269,3470.990000000049,0.9999995102264428,0.3333333333333333,4,0.0,0.0,86,0,0,0.0,0
28ABCDE8211F1Z270,3058.0200000000186,0.9999984303593673,0.6666666666666666,5,1.0,16.666666666666664,98,0,0,0.0,0
21ABCDE2404F1Z271,1355.9200000000128,1.000001253762865,1.5,5,1.0,33.33333333333333,92,0,0,0.0,1
34ABCDE9504F1Z272,7535.780000000261,1.0000000398101152,0.6666666666666666,5,3.0,23.076923076923077,100,0,0,0.0,1
32ABCDE6190F1Z273,7592.350000000093,0.9999998419462065,0.5,5,2.0,15.384615384615385,86,0,0,0.0,1
36ABCDE6998F1Z274,4568.580000000016,1.0000010506557966,-2.1666666666666665,5,2.0,22.22222222222222,100,0,0,0.0,0
32ABCDE4830F1Z275,5318.179999999935,0.9999991162397829,-0.3333333333333333,4,3.0,25.0,93,0,0,0.0,0
31ABCDE2214F1Z276,8339.079999999842,0.9999999400413323,-2.6666666666666665,0,3.0,21.428571428571427,71,0,0,0.0,0
23ABCDE6337F1Z277,4452.1500000000815,0.9999992587856489,0.3333333333333333,4,0.0,0.0,70,0,0,0.0,0
31ABCDE8652F1Z278,4006.899999999965,1.0000007986230055,1.0,5,3.0,30.0,91,0,0,0.0,0
10ABCDE8383F1Z279,4872.590000000026,0.9999990969903068,-1.3333333333333333,5,2.0,25.0,96,0,0,0.0,0
32ABCDE6115F1Z280,2717.5500000000466,0.9999990064590271,0.0,2,1.0,14.285714285714285,89,0,0,0.0,0
32ABCDE9072F1Z281,3209.0100000000093,0.999999283268565,0.0,4,0.0,0.0,97,0,0,0.0,0
23ABCDE8663F1Z282,6721.890000000014,0.9999994793133831,2.8333333333333335,5,3.0,23.076923076923077,77,0,0,0.0,0
20ABCDE3438F1Z283,5843.290000000154,0.9999999828863798,1.6666666666666667,5,2.0,18.181818181818183,79,0,0,0.0,0
16ABCDE9999F1Z284,3150.929999999993,1.0000008568906027,-1.1666666666666667,3,0.0,0.0,94,0,0,0.0,0
16ABCDE7459F1Z285,4709.050000000047,1.000000637071587,0.3333333333333333,5,1.0,9.090909090909092,96,0,0,0.0,0
14ABCDE9497F1Z286,5996.4400000000605,1.0000005670034202,-1.5,4,0.0,0.0,99,0,0,0.0,0
27ABCDE4129F1Z287,1852.75,0.9999976791310105,0.8333333333333334,5,1.0,16.666666666666664,92,0,0,0.0,0
15ABCDE9848F1Z288,5489.739999999991,0.9999998542736283,-1.3333333333333333,3,1.0,9.090909090909092,75,0,0,0.0,0
29ABCDE9053F1Z289,5006.590000000026,1.0000001398157474,-0.5,3,4.0,36.36363636363637,70,0,0,0.0,1
35ABCDE7124F1Z290,4139.059999999998,0.9999997100791836,0.0,4,1.0,14.285714285714285,92,0,0,0.0,0
19ABCDE3969F1Z291,5078.510000000009,1.0000004331981156,0.16666666666666666,3,2.0,18.181818181818183,93,0,0,0.0,0
13ABCDE6500F1Z292,4157.479999999981,1.0000003607956076,-1.1666666666666667,3,0.0,0.0,91,0,0,0.0,0
33ABCDE3009F1Z293,4322.1700000001,0.9999998843174047,1.0,5,2.0,22.22222222222222,79,0,0,0.0,0
25ABCDE5606F1Z294,6520.229999999865,0.999999248493312,1.3333333333333333,5,5.0,38.46153846153847,89,0,0,0.0,1
34ABCDE2965F1Z295,4896.359999999986,0.9999996323801044,1.3333333333333333,3,1.0,9.090909090909092,89,0,0,0.0,0
25ABCDE8926F1Z296,1619.359999999986,1.0000005557754215,0.8333333333333334,5,1.0,20.0,94,0,0,0.0,0
17ABCDE2794F1Z297,3183.5800000000163,1.0000002198783038,-2.3333333333333335,0,0.0,0.0,93,0,0,0.0,0
20ABCDE6941F1Z298,6889.510000000126,0.9999996226148312,-0.5,5,1.0,7.6923076923076925,71,0,0,0.0,0
22ABCDE4849F1Z299,3383.780000000028,0.9999985519174187,-0.16666666666666666,5,1.0,12.5,98,0,0,0.0,0
17ABCDE9382F1Z300,3953.3600000000442,1.0000004047191988,-0.5,4,0.0,0.0,91,0,0,0.0,0
14ABCDE6012F1Z301,6658.7799999999115,1.0000007058354878,0.6666666666666666,4,2.0,16.666666666666664,70,0,0,0.0,0
11ABCDE7783F1Z302,2850.0,1.0000004912283116,1.3333333333333333,5,1.0,20.0,72,0,0,0.0,0
24ABCDE9818F1Z303,1867.3500000000058,1.0000011781415363,1.3333333333333333,4,0.0,0.0,72,0,0,0.0,0
10ABCDE5467F1Z304,7825.489999999991,1.0000003450264356,0.16666666666666666,4,4.0,33.33333333333333,73,0,0,0.0,1
30ABCDE4660F1Z305,3606.9799999999814,0.9999998891039114,2.1666666666666665,5,0.0,0.0,97,0,0,0.0,0
28ABCDE6130F1Z306,3152.2300000000396,1.0000003172358478,2.1666666666666665,5,1.0,14.285714285714285,91,0,0,0.0,0
22ABCDE7516F1Z307,4934.680000000051,1.0000005066187305,-1.6666666666666667,3,3.0,30.0,93,0,0,0.0,0
12ABCDE9551F1Z308,2494.9400000000023,1.0000001603245234,-0.3333333333333333,5,0.0,0.0,83,0,0,0.0,0
36ABCDE2325F1Z309,3331.2600000000675,0.9999992495337929,-1.3333333333333333,1,0.0,0.0,95,0,0,0.0,0
19ABCDE8897F1Z310,5251.090000000084,0.9999993715594586,-0.8333333333333334,3,2.0,20.0,70,0,0,0.0,0
12ABCDE7574F1Z311,2907.7299999999814,1.0000008597779473,1.8333333333333333,4,2.0,33.33333333333333,72,0,0,0.0,1
30ABCDE4896F1Z312,10636.060000000056,0.9999997461466691,1.5,5,0.0,0.0,81,0,0,0.0,0
23ABCDE5966F1Z313,5382.3099999999395,0.9999992754045691,-1.5,4,3.0,27.27272727272727,83,0,0,0.0,0
13ABCDE3080F1Z314,4030.259999999951,0.9999999007508179,1.3333333333333333,5,1.0,12.5,95,0,0,0.0,0
22ABCDE6794F1Z315,3642.6699999999837,0.9999989568102375,-0.5,4,2.0,25.0,72,0,0,0.0,0
22ABCDE3061F1Z316,4839.429999999993,1.000000785217056,-0.8333333333333334,4,2.0,20.0,90,0,0,0.0,0
15ABCDE1206F1Z317,4383.47000000003,1.0000007300158016,-2.3333333333333335,3,0.0,0.0,95,0,0,0.0,0
29ABCDE6322F1Z318,3468.649999999965,0.99999948106638,-1.0,3,0.0,0.0,79,0,0,0.0,0
29ABCDE9456F1Z319,2178.040000000008,1.0000016069519533,2.8333333333333335,4,0.0,0.0,70,0,0,0.0,0
35ABCDE4571F1Z320,2852.890000000014,0.9999990886442812,1.3333333333333333,5,0.0,0.0,92,0,0,0.0,0
13ABCDE2763F1Z321,5380.339999999967,1.0000005761720923,-1.5,1,0.0,0.0,89,0,0,0.0,0
10ABCDE7755F1Z322,5239.450000000012,0.9999997518824179,1.1666666666666667,5,2.0,16.666666666666664,93,0,0,0.0,0
20ABCDE1951F1Z323,7142.95000000007,0.999999538006229,0.6666666666666666,5,2.0,16.666666666666664,91,0,0,0.0,0
33ABCDE1289F1Z324,3118.420000000042,0.9999995510549158,1.5,4,2.0,28.57142857142857,81,0,0,0.0,0
19ABCDE3062F1Z325,7349.130000000121,1.000000625924837,-2.8333333333333335,2,1.0,7.142857142857142,80,0,0,0.0,0
24ABCDE6836F1Z326,3278.0200000000186,1.0000011287314279,0.6666666666666666,3,4.0,50.0,83,0,0,0.0,1
21ABCDE5342F1Z327,5799.829999999958,1.0000007586434942,0.6666666666666666,4,3.0,25.0,94,0,0,0.0,0
22ABCDE5239F1Z328,3683.4099999999744,1.0000010588026051,-2.3333333333333335,5,1.0,14.285714285714285,78,0,0,0.0,0
35ABCDE9732F1Z329,5949.150000000023,1.0000006723654158,1.1666666666666667,5,1.0,10.0,78,0,0,0.0,0
34ABCDE2620F1Z330,6048.1599999998,0.999999652787051,-0.16666666666666666,5,1.0,7.6923076923076925,77,0,0,0.0,0
35ABCDE5714F1Z331,3107.8800000000047,1.0000011905235755,0.6666666666666666,5,2.0,20.0,93,0,0,0.0,0
35ABCDE6339F1Z332,5097.160000000033,0.9999997057185714,1.8333333333333333,5,2.0,15.384615384615385,91,0,0,0.0,0
28ABCDE8522F1Z333,4871.030000000086,1.0000008827709708,-1.8333333333333333,2,2.0,20.0,79,0,0,0.0,0
25ABCDE5895F1Z334,6834.629999999888,1.0000001170509571,-1.5,1,1.0,8.333333333333332,78,0,0,0.0,0
11ABCDE9454F1Z335,6369.2200000000885,0.9999997173909201,-0.5,4,2.0,15.384615384615385,75,0,0,0.0,0
25ABCDE7371F1Z336,2310.3499999999767,0.9999984417969513,-0.5,3,1.0,20.0,98,0,0,0.0,0
23ABCDE9672F1Z337,4968.5800000000745,0.9999996377236003,0.3333333333333333,3,0.0,0.0,89,0,0,0.0,0
34ABCDE7302F1Z338,6019.5599999999395,0.9999994517874644,-0.3333333333333333,4,1.0,9.090909090909092,89,0,0,0.0,0
12ABCDE9342F1Z339,4358.060000000056,0.9999993575127132,2.1666666666666665,5,1.0,12.5,81,0,0,0.0,0
16ABCDE9404F1Z340,5880.359999999986,0.9999994388101815,-3.5,1,2.0,15.384615384615385,74,0,0,0.0,0
11ABCDE4401F1Z341,4987.609999999986,1.0000006014908525,0.16666666666666666,5,2.0,18.181818181818183,86,0,0,0.0,0
28ABCDE6170F1Z342,3747.2200000000303,1.0000004803563427,0.6666666666666666,3,3.0,33.33333333333333,85,0,0,0.0,1
31ABCDE9979F1Z343,3887.490000000049,1.0000001543412693,-1.6666666666666667,3,2.0,33.33333333333333,93,0,0,0.0,1
33ABCDE7671F1Z344,6113.479999999981,0.999999280279505,0.3333333333333333,5,1.0,8.333333333333332,97,0,0,0.0,0
33ABCDE1960F1Z345,4351.070000000007,1.0000001608799949,0.3333333333333333,3,1.0,11.11111111111111,76,0,0,0.0,0
34ABCDE5926F1Z346,5196.820000000007,1.0000003463657834,-2.5,0,3.0,25.0,73,0,0,0.0,0
23ABCDE6474F1Z347,9158.569999999949,0.9999994759009829,-1.1666666666666667,3,2.0,12.5,96,0,0,0.0,0
14ABCDE5126F1Z348,3822.7200000000303,0.999999005944408,0.16666666666666666,4,1.0,16.666666666666664,88,0,0,0.0,0
11ABCDE6606F1Z349,8252.400000000023,0.999999842470097,1.5,5,1.0,4.761904761904762,78,0,0,0.0,0
11ABCDE4242F1Z350,4916.669999999984,0.9999998983051607,-1.1666666666666667,2,2.0,22.22222222222222,86,0,0,0.0,0
16ABCDE1192F1Z351,5334.189999999944,1.0000000749879503,1.0,4,1.0,11.11111111111111,87,0,0,0.0,0
14ABCDE9542F1Z352,5444.869999999995,1.0000005142457828,0.16666666666666666,4,2.0,20.0,83,0,0,0.0,0
36ABCDE5527F1Z353,9535.030000000028,0.9999999790247153,-2.1666666666666665,1,1.0,5.88235294117647,97,0,0,0.0,0
13ABCDE2951F1Z354,4094.280000000086,0.9999998290298184,-1.1666666666666667,2,3.0,33.33333333333333,97,0,0,0.0,1
34ABCDE1872F1Z355,6097.910000000033,1.0000007051601392,-1.1666666666666667,4,1.0,8.333333333333332,72,0,0,0.0,0
33ABCDE3805F1Z356,5212.539999999979,1.0000004028747647,-1.6666666666666667,2,2.0,20.0,71,0,0,0.0,0
14ABCDE6233F1Z357,4533.140000000072,1.0000010809296356,1.1666666666666667,5,2.0,20.0,73,0,0,0.0,0
13ABCDE4011F1Z358,4879.110000000044,0.9999998565312411,3.6666666666666665,5,2.0,18.181818181818183,74,0,0,0.0,0
30ABCDE3270F1Z359,6575.9700000000885,0.9999995437937608,0.0,2,2.0,15.384615384615385,96,0,0,0.0,1
11ABCDE3056F1Z360,2007.929999999993,0.9999995517774009,-0.6666666666666666,3,1.0,20.0,93,0,0,0.0,0
34ABCDE6099F1Z361,8994.380000000005,0.9999998109931231,-0.3333333333333333,4,0.0,0.0,78,0,0,0.0,0
19ABCDE9087F1Z362,5624.989999999991,0.9999992355547793,-0.5,2,1.0,10.0,84,0,0,0.0,0
29ABCDE1420F1Z363,2186.209999999992,0.9999988564698041,-0.16666666666666666,5,0.0,0.0,89,0,0,0.0,0
30ABCDE5075F1Z364,3086.75,0.9999988985190719,0.16666666666666666,5,2.0,28.57142857142857,80,0,0,0.0,0
11ABCDE9778F1Z365,4629.150000000023,0.9999999567955309,-0.6666666666666666,4,1.0,8.333333333333332,98,0,0,0.0,0
35ABCDE9200F1Z366,5814.2200000000885,0.9999997076135035,-0.16666666666666666,5,1.0,10.0,92,0,0,0.0,0
29ABCDE6877F1Z367,4074.2500000001164,1.0000011044990087,1.3333333333333333,3,2.0,20.0,93,0,0,0.0,0
15ABCDE7557F1Z368,3342.929999999993,0.9999990128430001,-2.1666666666666665,4,1.0,14.285714285714285,76,0,0,0.0,1
17ABCDE4247F1Z369,7847.65000000014,0.9999996941760746,0.0,5,3.0,20.0,77,0,0,0.0,0
10ABCDE5380F1Z370,4615.959999999963,1.0000006065914049,-1.8333333333333333,2,0.0,0.0,84,0,0,0.0,0
11ABCDE2895F1Z371,2805.0100000000093,0.9999998573980364,-0.6666666666666666,5,1.0,20.0,87,0,0,0.0,0
16ABCDE4602F1Z372,4191.270000000019,0.9999998568453248,1.6666666666666667,5,1.0,12.5,79,0,0,0.0,0
28ABCDE4668F1Z373,3660.2600000000093,0.9999989891438722,1.1666666666666667,5,1.0,14.285714285714285,79,0,0,0.0,0
29ABCDE9884F1Z374,4042.280000000028,0.9999993073220972,0.16666666666666666,5,1.0,9.090909090909092,80,0,0,0.0,0
26ABCDE3547F1Z375,4191.140000000014,1.0000001431591643,-1.0,5,0.0,0.0,73,0,0,0.0,0
29ABCDE7813F1Z376,3556.0,0.9999990157490004,1.8333333333333333,5,1.0,14.285714285714285,73,0,0,0.0,0
23ABCDE7531F1Z377,6573.340000000084,1.0000004411762304,0.6666666666666666,4,1.0,8.333333333333332,89,0,0,0.0,0
27ABCDE7902F1Z378,5396.859999999986,0.9999992773580941,-1.1666666666666667,5,1.0,10.0,86,0,0,0.0,0
22ABCDE8896F1Z379,2469.9099999999453,0.9999989473311509,-0.3333333333333333,5,0.0,0.0,99,0,0,0.0,0
10ABCDE6952F1Z380,5310.680000000051,1.000000244789814,-0.5,5,0.0,0.0,94,0,0,0.0,0
17ABCDE8964F1Z381,6506.000000000116,1.0000000922225902,-1.3333333333333333,2,1.0,6.25,92,0,0,0.0,0
24ABCDE6266F1Z382,4434.650000000023,0.9999990078144586,0.3333333333333333,4,1.0,11.11111111111111,72,0,0,0.0,0
20ABCDE6034F1Z383,4934.790000000037,0.9999992096934458,-3.0,0,1.0,10.0,94,0,0,0.0,0
13ABCDE1907F1Z384,3813.9100000000326,1.00000112745316,1.0,5,1.0,12.5,75,0,0,0.0,0
16ABCDE3960F1Z385,3012.509999999951,0.9999986390105033,-1.5,4,1.0,14.285714285714285,97,0,0,0.0,0
11ABCDE1305F1Z386,8605.280000000028,1.0000001626908428,0.6666666666666666,4,1.0,6.666666666666667,81,0,0,0.0,0
15ABCDE1019F1Z387,5692.489999999991,0.9999992094854008,-2.3333333333333335,3,3.0,21.428571428571427,80,0,0,0.0,0
27ABCDE2953F1Z388,4419.260000000009,0.9999992758973961,-0.6666666666666666,5,1.0,14.285714285714285,92,0,0,0.0,0
29ABCDE3456F1Z389,4250.930000000051,0.9999992001756722,0.3333333333333333,4,2.0,25.0,79,0,0,0.0,0
17ABCDE4143F1Z390,2989.850000000035,1.0000003679115808,-0.6666666666666666,2,1.0,16.666666666666664,78,0,0,0.0,0
27ABCDE5718F1Z391,5430.170000000042,1.0000005708848547,0.8333333333333334,5,2.0,16.666666666666664,83,0,0,0.0,0
18ABCDE4534F1Z392,3485.2700000000186,1.0000010042273721,-1.3333333333333333,4,0.0,0.0,80,0,0,0.0,0
20ABCDE9079F1Z393,4820.340000000084,0.9999991909291126,0.5,5,3.0,37.5,70,0,0,0.0,1
20ABCDE4883F1Z394,7356.34999999986,0.9999999999999811,0.6666666666666666,4,0.0,0.0,77,0,0,0.0,1
25ABCDE3009F1Z395,1956.9500000000116,0.9999985692041278,-1.3333333333333333,3,1.0,16.666666666666664,92,0,0,0.0,0
36ABCDE3024F1Z396,5635.650000000023,1.0000000709767376,-1.5,4,0.0,0.0,100,0,0,0.0,0
17ABCDE1790F1Z397,4645.25,1.0000009472050304,2.0,5,1.0,11.11111111111111,79,0,0,0.0,0
31ABCDE9122F1Z398,1817.210000000021,0.9999976887699981,-0.8333333333333334,4,1.0,16.666666666666664,83,0,0,0.0,0
14ABCDE1947F1Z399,3606.4199999999837,1.0000004159251024,2.8333333333333335,5,5.0,55.55555555555556,80,0,0,0.0,1
17ABCDE9250F1Z400,4837.990000000107,1.0000005167438126,1.6666666666666667,4,1.0,11.11111111111111,76,0,0,0.0,0
23ABCDE4512F1Z401,3523.750000000058,1.0000005675774934,0.5,5,2.0,22.22222222222222,99,0,0,0.0,1
24ABCDE1083F1Z402,1176.9400000000023,0.9999974510235434,0.3333333333333333,4,0.0,0.0,77,0,0,0.0,1
15ABCDE8613F1Z403,6858.520000000135,1.0000002041257328,2.0,5,3.0,25.0,78,0,0,0.0,0
23ABCDE2691F1Z404,4733.719999999972,1.0000001690003015,1.6666666666666667,5,1.0,10.0,95,0,0,0.0,0
36ABCDE8584F1Z405,4457.98000000004,1.000000807541296,-2.0,1,1.0,11.11111111111111,99,0,0,0.0,0
36ABCDE1854F1Z406,4561.309999999998,0.9999998903823798,2.8333333333333335,5,1.0,10.0,76,0,0,0.0,0
11ABCDE4822F1Z407,6685.769999999902,0.9999998055571993,0.5,4,0.0,0.0,83,0,0,0.0,0
23ABCDE2097F1Z408,5521.1699999999255,1.0000006520361215,1.8333333333333333,5,1.0,9.090909090909092,90,0,0,0.0,0
24ABCDE4715F1Z409,7170.619999999995,0.9999999581626146,-0.6666666666666666,2,2.0,16.666666666666664,89,0,0,0.0,0
27ABCDE3137F1Z410,2429.610000000015,0.9999989298705542,0.3333333333333333,4,0.0,0.0,93,0,0,0.0,0
24ABCDE9550F1Z411,9341.949999999953,0.9999996039372313,3.0,5,1.0,6.666666666666667,91,0,0,0.0,0
36ABCDE8114F1Z412,3790.7999999999884,0.9999993932682768,-1.6666666666666667,4,1.0,14.285714285714285,88,0,0,0.0,0
11ABCDE1099F1Z413,2716.5499999999884,1.0000013988350311,0.16666666666666666,2,0.0,0.0,90,0,0,0.0,0
16ABCDE2466F1Z414,4742.060000000056,0.9999995782425568,-0.3333333333333333,3,0.0,0.0,79,0,0,0.0,0
14ABCDE6226F1Z415,2218.5800000000454,0.9999995492614627,-0.5,5,1.0,20.0,70,0,0,0.0,0
28ABCDE8598F1Z416,4831.569999999949,1.0000000620916116,-1.5,4,0.0,0.0,88,0,0,0.0,0
19ABCDE9720F1Z417,4107.589999999967,0.999998831432927,-0.6666666666666666,4,2.0,25.0,84,0,0,0.0,0
25ABCDE7928F1Z418,5057.990000000107,1.000000494267751,2.3333333333333335,4,1.0,12.5,72,0,0,0.0,0
23ABCDE6849F1Z419,7413.810000000056,1.00000016186013,0.5,5,3.0,23.076923076923077,80,0,0,0.0,0
36ABCDE1685F1Z420,8233.689999999944,0.9999995627721615,-2.0,5,3.0,18.75,94,0,0,0.0,0
18ABCDE6833F1Z421,3926.1699999999837,0.9999994396577878,1.1666666666666667,5,2.0,28.57142857142857,80,0,0,0.0,0
23ABCDE1864F1Z422,4324.030000000028,0.9999999537468605,0.6666666666666666,4,0.0,0.0,95,0,0,0.0,0
18ABCDE3627F1Z423,6621.939999999944,1.0000003775330022,-1.1666666666666667,5,1.0,7.6923076923076925,78,0,0,0.0,0
17ABCDE2947F1Z424,3976.5400000000373,0.9999999497050318,-0.5,4,0.0,0.0,84,0,0,0.0,0
26ABCDE7536F1Z425,4949.409999999974,0.9999998787734391,-0.6666666666666666,5,2.0,22.22222222222222,74,0,0,0.0,0
19ABCDE8579F1Z426,2497.0,0.9999992791354816,1.8333333333333333,5,1.0,25.0,96,0,0,0.0,0
35ABCDE7320F1Z427,5995.159999999916,1.000000100080728,1.0,4,0.0,0.0,90,0,0,0.0,0
33ABCDE8386F1Z428,5601.839999999967,1.0000007319029047,1.1666666666666667,4,1.0,8.333333333333332,92,0,0,0.0,0
24ABCDE4572F1Z429,4206.809999999998,0.999999477038694,1.0,4,2.0,33.33333333333333,92,0,0,0.0,1
13ABCDE9112F1Z430,7952.4199999999255,1.0000001886218546,1.1666666666666667,5,2.0,12.5,86,0,0,0.0,0
16ABCDE6161F1Z431,2908.2399999999907,0.999998968449332,-1.1666666666666667,3,1.0,12.5,100,0,0,0.0,0
31ABCDE9460F1Z432,4462.789999999979,1.0000006050030616,1.3333333333333333,5,4.0,44.44444444444444,75,0,0,0.0,1
20ABCDE3430F1Z433,5825.660000000149,1.0000006522870588,1.1666666666666667,5,2.0,18.181818181818183,73,0,0,0.0,1
28ABCDE8599F1Z434,4046.8300000000745,1.0000003212392148,2.1666666666666665,5,1.0,14.285714285714285,90,0,0,0.0,0
13ABCDE6009F1Z435,5744.519999999902,1.0000002088947646,-0.5,1,4.0,36.36363636363637,97,0,0,0.0,1
31ABCDE8221F1Z436,4319.340000000026,1.0000005093373399,-1.5,5,1.0,12.5,83,0,0,0.0,0
12ABCDE4849F1Z437,9264.260000000126,0.9999995250567464,2.0,4,5.0,29.411764705882355,77,0,0,0.0,0
17ABCDE5391F1Z438,2411.609999999986,1.0000010366529322,0.3333333333333333,5,1.0,16.666666666666664,93,0,0,0.0,0
24ABCDE9771F1Z439,5132.380000000063,0.9999993959921001,-1.1666666666666667,3,0.0,0.0,80,0,0,0.0,0
10ABCDE3047F1Z440,2542.359999999986,0.9999980726606107,-0.16666666666666666,3,1.0,20.0,92,0,0,0.0,0
11ABCDE6663F1Z441,4858.409999999974,1.0000000617485953,-2.8333333333333335,-1,1.0,10.0,85,0,0,0.0,0
30ABCDE1505F1Z442,4888.830000000016,0.9999990999899723,-0.3333333333333333,5,1.0,9.090909090909092,89,0,0,0.0,0
35ABCDE3179F1Z443,3149.7299999999814,0.999999873004998,1.6666666666666667,5,1.0,16.666666666666664,90,0,0,0.0,0
30ABCDE6342F1Z444,6246.95000000007,0.999999311664577,1.0,5,3.0,23.076923076923077,74,0,0,0.0,0
34ABCDE5599F1Z445,2356.040000000008,1.0000004244411949,-1.1666666666666667,3,2.0,40.0,85,0,0,0.0,1
32ABCDE1655F1Z446,2286.7399999999907,1.0000000437303738,0.5,5,1.0,14.285714285714285,80,0,0,0.0,0
13ABCDE1838F1Z447,3689.520000000077,1.0000005420762483,1.6666666666666667,4,0.0,0.0,72,0,0,0.0,1
17ABCDE9882F1Z448,4350.049999999988,1.000000413788516,-1.8333333333333333,5,2.0,22.22222222222222,97,0,0,0.0,0
28ABCDE7679F1Z449,2686.6500000000815,0.9999988461480498,-1.6666666666666667,1,0.0,0.0,72,0,0,0.0,0
15ABCDE8119F1Z450,3531.640000000014,0.9999998301072918,0.3333333333333333,4,2.0,28.57142857142857,91,0,0,0.0,0
21ABCDE1160F1Z451,2956.7900000000373,0.9999993235912561,-0.8333333333333334,3,1.0,16.666666666666664,95,0,0,0.0,0
34ABCDE5292F1Z452,5337.119999999995,1.000000131156895,-0.16666666666666666,4,3.0,27.27272727272727,88,0,0,0.0,0
29ABCDE9529F1Z453,4449.200000000012,1.0000009664668181,0.16666666666666666,4,1.0,12.5,90,0,0,0.0,0
22ABCDE3776F1Z454,9159.920000000042,1.000000513105186,-0.16666666666666666,5,4.0,25.0,99,0,0,0.0,0
16ABCDE2489F1Z455,3660.140000000072,1.0000001366068347,0.6666666666666666,4,1.0,14.285714285714285,81,0,0,0.0,0
19ABCDE3449F1Z456,5150.340000000084,0.9999996310924684,2.1666666666666665,4,0.0,0.0,83,0,0,0.0,0
36ABCDE4144F1Z457,3621.8699999999953,1.0000010767929812,2.0,5,2.0,25.0,88,0,0,0.0,0
22ABCDE1578F1Z458,5387.70000000007,0.9999994431764463,3.8333333333333335,5,2.0,18.181818181818183,83,0,0,0.0,0
15ABCDE1596F1Z459,2672.2700000000186,1.0000006361636735,1.6666666666666667,5,1.0,20.0,95,0,0,0.0,0
31ABCDE1856F1Z460,5375.570000000065,0.9999995163306072,-0.8333333333333334,5,1.0,10.0,93,0,0,0.0,0
15ABCDE8307F1Z461,7559.040000000154,1.0000005159388183,-0.8333333333333334,2,4.0,33.33333333333333,84,0,0,0.0,1
24ABCDE4610F1Z462,5511.079999999958,1.0000003991959538,-0.5,3,1.0,9.090909090909092,80,0,0,0.0,0
33ABCDE6138F1Z463,4343.75,0.9999998848920996,-0.8333333333333334,4,1.0,14.285714285714285,84,0,0,0.0,0
11ABCDE1356F1Z464,5032.210000000021,0.999999205121249,-3.1666666666666665,-2,2.0,22.22222222222222,70,0,0,0.0,1
30ABCDE1063F1Z465,6066.789999999921,1.0000001813150152,1.0,5,1.0,11.11111111111111,76,0,0,0.0,0
21ABCDE2424F1Z466,6102.119999999995,1.0000004260816082,0.8333333333333334,5,5.0,41.66666666666667,89,0,0,0.0,1
30ABCDE2820F1Z467,5471.180000000051,0.9999999086120539,-1.0,2,1.0,10.0,74,0,0,0.0,0
29ABCDE8990F1Z468,4398.280000000028,1.0000000909446565,-0.5,2,2.0,28.57142857142857,97,0,0,0.0,0
23ABCDE9173F1Z469,3526.5500000000466,0.999999744793148,1.6666666666666667,4,1.0,16.666666666666664,81,0,0,0.0,0
13ABCDE7151F1Z470,5060.630000000005,1.0000007904160482,-1.3333333333333333,3,1.0,9.090909090909092,98,0,0,0.0,0
29ABCDE3742F1Z471,4218.309999999998,0.9999991465783857,-3.0,0,1.0,9.090909090909092,97,0,0,0.0,0
25ABCDE9668F1Z472,8717.709999999963,0.9999999197036858,-0.5,4,0.0,0.0,82,0,0,0.0,0
14ABCDE4876F1Z473,2778.469999999972,1.0000001079730947,-0.3333333333333333,5,1.0,16.666666666666664,85,0,0,0.0,1
21ABCDE2583F1Z474,5586.959999999963,1.0000005190660874,-0.5,4,1.0,11.11111111111111,96,0,0,0.0,0
23ABCDE7990F1Z475,7819.899999999907,1.0000004347883458,1.1666666666666667,4,1.0,6.666666666666667,99,0,0,0.0,0
32ABCDE7086F1Z476,4152.02999999997,1.0000006502847345,1.6666666666666667,5,2.0,22.22222222222222,89,0,0,0.0,0
15ABCDE8796F1Z477,2437.9500000000116,1.0000013946162774,-0.5,4,1.0,14.285714285714285,70,0,0,0.0,0
